Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-jxg3,randomiser-4pcx,randomiser-rj4a,randomiser-lhwo,randomiser-2rg1,randomiser-x87o,Randomise questionnaire elements?,Question Key,Response
11,1719507327042,27/06/2024 16:55:27,1719507326691,1,27/06/2024 17:55:26,161157,9,questionnaire-i1ko,,38548840,BLIND,11326411,,complete,,667d9931727eb855985224ee,mobile,Apple iPhone,iOS 17.5,Chrome 113.0.5672.69,390x844,390x669,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent4,1
12,1719507327042,27/06/2024 16:55:27,1719507326691,1,27/06/2024 17:55:26,161157,9,questionnaire-i1ko,,38548840,BLIND,11326411,,complete,,667d9931727eb855985224ee,mobile,Apple iPhone,iOS 17.5,Chrome 113.0.5672.69,390x844,390x669,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent5,1
13,1719507327042,27/06/2024 16:55:27,1719507326691,1,27/06/2024 17:55:26,161157,9,questionnaire-i1ko,,38548840,BLIND,11326411,,complete,,667d9931727eb855985224ee,mobile,Apple iPhone,iOS 17.5,Chrome 113.0.5672.69,390x844,390x669,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent6,1
14,1719507327042,27/06/2024 16:55:27,1719507326691,1,27/06/2024 17:55:26,161157,9,questionnaire-i1ko,,38548840,BLIND,11326411,,complete,,667d9931727eb855985224ee,mobile,Apple iPhone,iOS 17.5,Chrome 113.0.5672.69,390x844,390x669,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent7,1
15,1719507327042,27/06/2024 16:55:27,1719507326691,1,27/06/2024 17:55:26,161157,9,questionnaire-i1ko,,38548840,BLIND,11326411,,complete,,667d9931727eb855985224ee,mobile,Apple iPhone,iOS 17.5,Chrome 113.0.5672.69,390x844,390x669,,,,Consent from the previous project,2,438ms,,audio,,,,No,END QUESTIONNAIRE,53902
1,1719507273992,27/06/2024 16:54:33,1719507273748,1,27/06/2024 17:54:33,161157,9,questionnaire-i1ko,,38548843,BLIND,11326412,,complete,,667d9934dfcde6729a32725e,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,,Consent from the previous project,2,281ms,audio,,,,,No,BEGIN QUESTIONNAIRE,
2,1719507394240,27/06/2024 16:56:34,1719507394016,1,27/06/2024 17:56:34,161157,9,questionnaire-i1ko,,38548843,BLIND,11326412,,complete,,667d9934dfcde6729a32725e,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x585,,,,Consent from the previous project,2,281ms,audio,,,,,No,birth.date-day,23
3,1719507394314,27/06/2024 16:56:34,1719507394018,1,27/06/2024 17:56:34,161157,9,questionnaire-i1ko,,38548843,BLIND,11326412,,complete,,667d9934dfcde6729a32725e,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x585,,,,Consent from the previous project,2,281ms,audio,,,,,No,birth.date-month,9
4,1719507394314,27/06/2024 16:56:34,1719507394018,1,27/06/2024 17:56:34,161157,9,questionnaire-i1ko,,38548843,BLIND,11326412,,complete,,667d9934dfcde6729a32725e,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x585,,,,Consent from the previous project,2,281ms,audio,,,,,No,birth.date-year,40
5,1719507394314,27/06/2024 16:56:34,1719507394018,1,27/06/2024 17:56:34,161157,9,questionnaire-i1ko,,38548843,BLIND,11326412,,complete,,667d9934dfcde6729a32725e,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x585,,,,Consent from the previous project,2,281ms,audio,,,,,No,sex,Female
6,1719507394314,27/06/2024 16:56:34,1719507394018,1,27/06/2024 17:56:34,161157,9,questionnaire-i1ko,,38548843,BLIND,11326412,,complete,,667d9934dfcde6729a32725e,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x585,,,,Consent from the previous project,2,281ms,audio,,,,,No,sex-quantised,2
7,1719507394314,27/06/2024 16:56:34,1719507394018,1,27/06/2024 17:56:34,161157,9,questionnaire-i1ko,,38548843,BLIND,11326412,,complete,,667d9934dfcde6729a32725e,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x585,,,,Consent from the previous project,2,281ms,audio,,,,,No,sex-text,
8,1719507394314,27/06/2024 16:56:34,1719507394018,1,27/06/2024 17:56:34,161157,9,questionnaire-i1ko,,38548843,BLIND,11326412,,complete,,667d9934dfcde6729a32725e,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x585,,,,Consent from the previous project,2,281ms,audio,,,,,No,Consent1,1
9,1719507394314,27/06/2024 16:56:34,1719507394018,1,27/06/2024 17:56:34,161157,9,questionnaire-i1ko,,38548843,BLIND,11326412,,complete,,667d9934dfcde6729a32725e,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x585,,,,Consent from the previous project,2,281ms,audio,,,,,No,Consent2,1
10,1719507394314,27/06/2024 16:56:34,1719507394018,1,27/06/2024 17:56:34,161157,9,questionnaire-i1ko,,38548843,BLIND,11326412,,complete,,667d9934dfcde6729a32725e,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x585,,,,Consent from the previous project,2,281ms,audio,,,,,No,Consent3,1
11,1719507394314,27/06/2024 16:56:34,1719507394019,1,27/06/2024 17:56:34,161157,9,questionnaire-i1ko,,38548843,BLIND,11326412,,complete,,667d9934dfcde6729a32725e,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x585,,,,Consent from the previous project,2,281ms,audio,,,,,No,Consent4,1
12,1719507394314,27/06/2024 16:56:34,1719507394019,1,27/06/2024 17:56:34,161157,9,questionnaire-i1ko,,38548843,BLIND,11326412,,complete,,667d9934dfcde6729a32725e,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x585,,,,Consent from the previous project,2,281ms,audio,,,,,No,Consent5,1
13,1719507394314,27/06/2024 16:56:34,1719507394019,1,27/06/2024 17:56:34,161157,9,questionnaire-i1ko,,38548843,BLIND,11326412,,complete,,667d9934dfcde6729a32725e,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x585,,,,Consent from the previous project,2,281ms,audio,,,,,No,Consent6,1
14,1719507394314,27/06/2024 16:56:34,1719507394019,1,27/06/2024 17:56:34,161157,9,questionnaire-i1ko,,38548843,BLIND,11326412,,complete,,667d9934dfcde6729a32725e,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x585,,,,Consent from the previous project,2,281ms,audio,,,,,No,Consent7,1
15,1719507394314,27/06/2024 16:56:34,1719507394019,1,27/06/2024 17:56:34,161157,9,questionnaire-i1ko,,38548843,BLIND,11326412,,complete,,667d9934dfcde6729a32725e,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x585,,,,Consent from the previous project,2,281ms,audio,,,,,No,END QUESTIONNAIRE,120271
1,1719507275031,27/06/2024 16:54:35,1719507274955,1,27/06/2024 17:54:34,161157,9,questionnaire-i1ko,,38548849,BLIND,11326414,,complete,,667d99350af330e6dbf595d0,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1536x791,,,,Consent from the previous project,2,595ms,,,audio,,,No,BEGIN QUESTIONNAIRE,
2,1719507304404,27/06/2024 16:55:04,1719507304312,1,27/06/2024 17:55:04,161157,9,questionnaire-i1ko,,38548849,BLIND,11326414,,complete,,667d99350af330e6dbf595d0,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1519x791,,,,Consent from the previous project,2,595ms,,,audio,,,No,birth.date-day,29
3,1719507304492,27/06/2024 16:55:04,1719507304313,1,27/06/2024 17:55:04,161157,9,questionnaire-i1ko,,38548849,BLIND,11326414,,complete,,667d99350af330e6dbf595d0,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1519x791,,,,Consent from the previous project,2,595ms,,,audio,,,No,birth.date-month,7
4,1719507304492,27/06/2024 16:55:04,1719507304313,1,27/06/2024 17:55:04,161157,9,questionnaire-i1ko,,38548849,BLIND,11326414,,complete,,667d99350af330e6dbf595d0,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1519x791,,,,Consent from the previous project,2,595ms,,,audio,,,No,birth.date-year,32
5,1719507304492,27/06/2024 16:55:04,1719507304313,1,27/06/2024 17:55:04,161157,9,questionnaire-i1ko,,38548849,BLIND,11326414,,complete,,667d99350af330e6dbf595d0,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1519x791,,,,Consent from the previous project,2,595ms,,,audio,,,No,sex,Male
6,1719507304492,27/06/2024 16:55:04,1719507304314,1,27/06/2024 17:55:04,161157,9,questionnaire-i1ko,,38548849,BLIND,11326414,,complete,,667d99350af330e6dbf595d0,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1519x791,,,,Consent from the previous project,2,595ms,,,audio,,,No,sex-quantised,1
7,1719507304492,27/06/2024 16:55:04,1719507304314,1,27/06/2024 17:55:04,161157,9,questionnaire-i1ko,,38548849,BLIND,11326414,,complete,,667d99350af330e6dbf595d0,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1519x791,,,,Consent from the previous project,2,595ms,,,audio,,,No,sex-text,
8,1719507304492,27/06/2024 16:55:04,1719507304314,1,27/06/2024 17:55:04,161157,9,questionnaire-i1ko,,38548849,BLIND,11326414,,complete,,667d99350af330e6dbf595d0,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1519x791,,,,Consent from the previous project,2,595ms,,,audio,,,No,Consent1,1
9,1719507304492,27/06/2024 16:55:04,1719507304314,1,27/06/2024 17:55:04,161157,9,questionnaire-i1ko,,38548849,BLIND,11326414,,complete,,667d99350af330e6dbf595d0,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1519x791,,,,Consent from the previous project,2,595ms,,,audio,,,No,Consent2,1
10,1719507304492,27/06/2024 16:55:04,1719507304314,1,27/06/2024 17:55:04,161157,9,questionnaire-i1ko,,38548849,BLIND,11326414,,complete,,667d99350af330e6dbf595d0,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1519x791,,,,Consent from the previous project,2,595ms,,,audio,,,No,Consent3,1
11,1719507304492,27/06/2024 16:55:04,1719507304314,1,27/06/2024 17:55:04,161157,9,questionnaire-i1ko,,38548849,BLIND,11326414,,complete,,667d99350af330e6dbf595d0,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1519x791,,,,Consent from the previous project,2,595ms,,,audio,,,No,Consent4,1
12,1719507304492,27/06/2024 16:55:04,1719507304314,1,27/06/2024 17:55:04,161157,9,questionnaire-i1ko,,38548849,BLIND,11326414,,complete,,667d99350af330e6dbf595d0,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1519x791,,,,Consent from the previous project,2,595ms,,,audio,,,No,Consent5,1
13,1719507304492,27/06/2024 16:55:04,1719507304314,1,27/06/2024 17:55:04,161157,9,questionnaire-i1ko,,38548849,BLIND,11326414,,complete,,667d99350af330e6dbf595d0,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1519x791,,,,Consent from the previous project,2,595ms,,,audio,,,No,Consent6,1
14,1719507304492,27/06/2024 16:55:04,1719507304314,1,27/06/2024 17:55:04,161157,9,questionnaire-i1ko,,38548849,BLIND,11326414,,complete,,667d99350af330e6dbf595d0,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1519x791,,,,Consent from the previous project,2,595ms,,,audio,,,No,Consent7,1
15,1719507304492,27/06/2024 16:55:04,1719507304315,1,27/06/2024 17:55:04,161157,9,questionnaire-i1ko,,38548849,BLIND,11326414,,complete,,667d99350af330e6dbf595d0,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1519x791,,,,Consent from the previous project,2,595ms,,,audio,,,No,END QUESTIONNAIRE,29360
1,1719507274913,27/06/2024 16:54:34,1719507274834,1,27/06/2024 17:54:34,161157,9,questionnaire-i1ko,,38548850,BLIND,11326415,,complete,,667d992f70d3bcdbdd85cbd4,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x945,,,,Consent from the previous project,2,438ms,,audio,,,,No,BEGIN QUESTIONNAIRE,
2,1719507298545,27/06/2024 16:54:58,1719507298587,1,27/06/2024 17:54:58,161157,9,questionnaire-i1ko,,38548850,BLIND,11326415,,complete,,667d992f70d3bcdbdd85cbd4,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x945,,,,Consent from the previous project,2,438ms,,audio,,,,No,birth.date-day,11
3,1719507298605,27/06/2024 16:54:58,1719507298588,1,27/06/2024 17:54:58,161157,9,questionnaire-i1ko,,38548850,BLIND,11326415,,complete,,667d992f70d3bcdbdd85cbd4,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x945,,,,Consent from the previous project,2,438ms,,audio,,,,No,birth.date-month,9
4,1719507298605,27/06/2024 16:54:58,1719507298588,1,27/06/2024 17:54:58,161157,9,questionnaire-i1ko,,38548850,BLIND,11326415,,complete,,667d992f70d3bcdbdd85cbd4,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x945,,,,Consent from the previous project,2,438ms,,audio,,,,No,birth.date-year,41
5,1719507298605,27/06/2024 16:54:58,1719507298588,1,27/06/2024 17:54:58,161157,9,questionnaire-i1ko,,38548850,BLIND,11326415,,complete,,667d992f70d3bcdbdd85cbd4,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x945,,,,Consent from the previous project,2,438ms,,audio,,,,No,sex,Female
6,1719507298605,27/06/2024 16:54:58,1719507298589,1,27/06/2024 17:54:58,161157,9,questionnaire-i1ko,,38548850,BLIND,11326415,,complete,,667d992f70d3bcdbdd85cbd4,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x945,,,,Consent from the previous project,2,438ms,,audio,,,,No,sex-quantised,2
7,1719507298605,27/06/2024 16:54:58,1719507298589,1,27/06/2024 17:54:58,161157,9,questionnaire-i1ko,,38548850,BLIND,11326415,,complete,,667d992f70d3bcdbdd85cbd4,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x945,,,,Consent from the previous project,2,438ms,,audio,,,,No,sex-text,
8,1719507298605,27/06/2024 16:54:58,1719507298589,1,27/06/2024 17:54:58,161157,9,questionnaire-i1ko,,38548850,BLIND,11326415,,complete,,667d992f70d3bcdbdd85cbd4,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x945,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent1,1
9,1719507298605,27/06/2024 16:54:58,1719507298589,1,27/06/2024 17:54:58,161157,9,questionnaire-i1ko,,38548850,BLIND,11326415,,complete,,667d992f70d3bcdbdd85cbd4,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x945,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent2,1
10,1719507298605,27/06/2024 16:54:58,1719507298589,1,27/06/2024 17:54:58,161157,9,questionnaire-i1ko,,38548850,BLIND,11326415,,complete,,667d992f70d3bcdbdd85cbd4,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x945,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent3,1
11,1719507298605,27/06/2024 16:54:58,1719507298589,1,27/06/2024 17:54:58,161157,9,questionnaire-i1ko,,38548850,BLIND,11326415,,complete,,667d992f70d3bcdbdd85cbd4,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x945,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent4,1
12,1719507298605,27/06/2024 16:54:58,1719507298589,1,27/06/2024 17:54:58,161157,9,questionnaire-i1ko,,38548850,BLIND,11326415,,complete,,667d992f70d3bcdbdd85cbd4,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x945,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent5,1
13,1719507298605,27/06/2024 16:54:58,1719507298589,1,27/06/2024 17:54:58,161157,9,questionnaire-i1ko,,38548850,BLIND,11326415,,complete,,667d992f70d3bcdbdd85cbd4,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x945,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent6,1
14,1719507298605,27/06/2024 16:54:58,1719507298590,1,27/06/2024 17:54:58,161157,9,questionnaire-i1ko,,38548850,BLIND,11326415,,complete,,667d992f70d3bcdbdd85cbd4,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x945,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent7,1
15,1719507298605,27/06/2024 16:54:58,1719507298590,1,27/06/2024 17:54:58,161157,9,questionnaire-i1ko,,38548850,BLIND,11326415,,complete,,667d992f70d3bcdbdd85cbd4,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x945,,,,Consent from the previous project,2,438ms,,audio,,,,No,END QUESTIONNAIRE,23756
1,1719507275993,27/06/2024 16:54:35,1719507272968,1,27/06/2024 17:54:32,161157,9,questionnaire-i1ko,,38548851,BLIND,11326416,,complete,,667d993a74e48b51c9c9b507,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x720,1280x593,,,,Consent from the previous project,2,909ms,,,,,visual,No,BEGIN QUESTIONNAIRE,
2,1719507361481,27/06/2024 16:56:01,1719507358564,1,27/06/2024 17:55:58,161157,9,questionnaire-i1ko,,38548851,BLIND,11326416,,complete,,667d993a74e48b51c9c9b507,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x720,1263x593,,,,Consent from the previous project,2,909ms,,,,,visual,No,birth.date-day,0
3,1719507361566,27/06/2024 16:56:01,1719507358566,1,27/06/2024 17:55:58,161157,9,questionnaire-i1ko,,38548851,BLIND,11326416,,complete,,667d993a74e48b51c9c9b507,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x720,1263x593,,,,Consent from the previous project,2,909ms,,,,,visual,No,birth.date-month,0
4,1719507361566,27/06/2024 16:56:01,1719507358566,1,27/06/2024 17:55:58,161157,9,questionnaire-i1ko,,38548851,BLIND,11326416,,complete,,667d993a74e48b51c9c9b507,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x720,1263x593,,,,Consent from the previous project,2,909ms,,,,,visual,No,birth.date-year,0
5,1719507361566,27/06/2024 16:56:01,1719507358566,1,27/06/2024 17:55:58,161157,9,questionnaire-i1ko,,38548851,BLIND,11326416,,complete,,667d993a74e48b51c9c9b507,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x720,1263x593,,,,Consent from the previous project,2,909ms,,,,,visual,No,sex,Female
6,1719507361566,27/06/2024 16:56:01,1719507358567,1,27/06/2024 17:55:58,161157,9,questionnaire-i1ko,,38548851,BLIND,11326416,,complete,,667d993a74e48b51c9c9b507,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x720,1263x593,,,,Consent from the previous project,2,909ms,,,,,visual,No,sex-quantised,2
7,1719507361566,27/06/2024 16:56:01,1719507358567,1,27/06/2024 17:55:58,161157,9,questionnaire-i1ko,,38548851,BLIND,11326416,,complete,,667d993a74e48b51c9c9b507,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x720,1263x593,,,,Consent from the previous project,2,909ms,,,,,visual,No,sex-text,
8,1719507361566,27/06/2024 16:56:01,1719507358567,1,27/06/2024 17:55:58,161157,9,questionnaire-i1ko,,38548851,BLIND,11326416,,complete,,667d993a74e48b51c9c9b507,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x720,1263x593,,,,Consent from the previous project,2,909ms,,,,,visual,No,Consent1,1
9,1719507361566,27/06/2024 16:56:01,1719507358567,1,27/06/2024 17:55:58,161157,9,questionnaire-i1ko,,38548851,BLIND,11326416,,complete,,667d993a74e48b51c9c9b507,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x720,1263x593,,,,Consent from the previous project,2,909ms,,,,,visual,No,Consent2,1
10,1719507361566,27/06/2024 16:56:01,1719507358568,1,27/06/2024 17:55:58,161157,9,questionnaire-i1ko,,38548851,BLIND,11326416,,complete,,667d993a74e48b51c9c9b507,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x720,1263x593,,,,Consent from the previous project,2,909ms,,,,,visual,No,Consent3,1
11,1719507361566,27/06/2024 16:56:01,1719507358568,1,27/06/2024 17:55:58,161157,9,questionnaire-i1ko,,38548851,BLIND,11326416,,complete,,667d993a74e48b51c9c9b507,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x720,1263x593,,,,Consent from the previous project,2,909ms,,,,,visual,No,Consent4,1
12,1719507361566,27/06/2024 16:56:01,1719507358568,1,27/06/2024 17:55:58,161157,9,questionnaire-i1ko,,38548851,BLIND,11326416,,complete,,667d993a74e48b51c9c9b507,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x720,1263x593,,,,Consent from the previous project,2,909ms,,,,,visual,No,Consent5,1
13,1719507361566,27/06/2024 16:56:01,1719507358568,1,27/06/2024 17:55:58,161157,9,questionnaire-i1ko,,38548851,BLIND,11326416,,complete,,667d993a74e48b51c9c9b507,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x720,1263x593,,,,Consent from the previous project,2,909ms,,,,,visual,No,Consent6,1
14,1719507361566,27/06/2024 16:56:01,1719507358568,1,27/06/2024 17:55:58,161157,9,questionnaire-i1ko,,38548851,BLIND,11326416,,complete,,667d993a74e48b51c9c9b507,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x720,1263x593,,,,Consent from the previous project,2,909ms,,,,,visual,No,Consent7,1
15,1719507361566,27/06/2024 16:56:01,1719507358569,1,27/06/2024 17:55:58,161157,9,questionnaire-i1ko,,38548851,BLIND,11326416,,complete,,667d993a74e48b51c9c9b507,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1280x720,1263x593,,,,Consent from the previous project,2,909ms,,,,,visual,No,END QUESTIONNAIRE,85601
1,1719507277112,27/06/2024 16:54:37,1719507273916,1,27/06/2024 17:54:33,161157,9,questionnaire-i1ko,,38548853,BLIND,11326417,,complete,,667d992e791ea3ec88ca2884,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x839,,,,Consent from the previous project,2,909ms,,,,,visual,No,BEGIN QUESTIONNAIRE,
2,1719507305579,27/06/2024 16:55:05,1719507302398,1,27/06/2024 17:55:02,161157,9,questionnaire-i1ko,,38548853,BLIND,11326417,,complete,,667d992e791ea3ec88ca2884,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x839,,,,Consent from the previous project,2,909ms,,,,,visual,No,birth.date-day,15
3,1719507305744,27/06/2024 16:55:05,1719507302399,1,27/06/2024 17:55:02,161157,9,questionnaire-i1ko,,38548853,BLIND,11326417,,complete,,667d992e791ea3ec88ca2884,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x839,,,,Consent from the previous project,2,909ms,,,,,visual,No,birth.date-month,1
4,1719507305744,27/06/2024 16:55:05,1719507302399,1,27/06/2024 17:55:02,161157,9,questionnaire-i1ko,,38548853,BLIND,11326417,,complete,,667d992e791ea3ec88ca2884,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x839,,,,Consent from the previous project,2,909ms,,,,,visual,No,birth.date-year,22
5,1719507305744,27/06/2024 16:55:05,1719507302399,1,27/06/2024 17:55:02,161157,9,questionnaire-i1ko,,38548853,BLIND,11326417,,complete,,667d992e791ea3ec88ca2884,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x839,,,,Consent from the previous project,2,909ms,,,,,visual,No,sex,Male
6,1719507305744,27/06/2024 16:55:05,1719507302399,1,27/06/2024 17:55:02,161157,9,questionnaire-i1ko,,38548853,BLIND,11326417,,complete,,667d992e791ea3ec88ca2884,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x839,,,,Consent from the previous project,2,909ms,,,,,visual,No,sex-quantised,1
7,1719507305744,27/06/2024 16:55:05,1719507302399,1,27/06/2024 17:55:02,161157,9,questionnaire-i1ko,,38548853,BLIND,11326417,,complete,,667d992e791ea3ec88ca2884,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x839,,,,Consent from the previous project,2,909ms,,,,,visual,No,sex-text,
8,1719507305744,27/06/2024 16:55:05,1719507302399,1,27/06/2024 17:55:02,161157,9,questionnaire-i1ko,,38548853,BLIND,11326417,,complete,,667d992e791ea3ec88ca2884,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x839,,,,Consent from the previous project,2,909ms,,,,,visual,No,Consent1,1
9,1719507305744,27/06/2024 16:55:05,1719507302399,1,27/06/2024 17:55:02,161157,9,questionnaire-i1ko,,38548853,BLIND,11326417,,complete,,667d992e791ea3ec88ca2884,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x839,,,,Consent from the previous project,2,909ms,,,,,visual,No,Consent2,1
10,1719507305744,27/06/2024 16:55:05,1719507302399,1,27/06/2024 17:55:02,161157,9,questionnaire-i1ko,,38548853,BLIND,11326417,,complete,,667d992e791ea3ec88ca2884,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x839,,,,Consent from the previous project,2,909ms,,,,,visual,No,Consent3,1
11,1719507305744,27/06/2024 16:55:05,1719507302400,1,27/06/2024 17:55:02,161157,9,questionnaire-i1ko,,38548853,BLIND,11326417,,complete,,667d992e791ea3ec88ca2884,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x839,,,,Consent from the previous project,2,909ms,,,,,visual,No,Consent4,1
12,1719507305744,27/06/2024 16:55:05,1719507302400,1,27/06/2024 17:55:02,161157,9,questionnaire-i1ko,,38548853,BLIND,11326417,,complete,,667d992e791ea3ec88ca2884,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x839,,,,Consent from the previous project,2,909ms,,,,,visual,No,Consent5,1
13,1719507305744,27/06/2024 16:55:05,1719507302400,1,27/06/2024 17:55:02,161157,9,questionnaire-i1ko,,38548853,BLIND,11326417,,complete,,667d992e791ea3ec88ca2884,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x839,,,,Consent from the previous project,2,909ms,,,,,visual,No,Consent6,1
14,1719507305744,27/06/2024 16:55:05,1719507302400,1,27/06/2024 17:55:02,161157,9,questionnaire-i1ko,,38548853,BLIND,11326417,,complete,,667d992e791ea3ec88ca2884,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x839,,,,Consent from the previous project,2,909ms,,,,,visual,No,Consent7,1
15,1719507305744,27/06/2024 16:55:05,1719507302400,1,27/06/2024 17:55:02,161157,9,questionnaire-i1ko,,38548853,BLIND,11326417,,complete,,667d992e791ea3ec88ca2884,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x839,,,,Consent from the previous project,2,909ms,,,,,visual,No,END QUESTIONNAIRE,28484
